,food_name,food_img_path,health_code
14481,996918.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/cheesecake/996918.jpg,0
14482,998656.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/cheesecake/998656.jpg,0
14483,1004867.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1004867.jpg,1
14484,1014843.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1014843.jpg,1
14485,101833.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/101833.jpg,1
14486,1022681.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1022681.jpg,1
14487,1027623.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1027623.jpg,1
14488,102896.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/102896.jpg,1
14489,10340.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/10340.jpg,1
14490,1035626.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1035626.jpg,1
14491,1040283.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1040283.jpg,1
14492,1048226.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1048226.jpg,1
14493,104874.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/104874.jpg,1
14494,1051025.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1051025.jpg,1
14495,105113.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/105113.jpg,1
14496,1052361.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1052361.jpg,1
14497,1065322.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1065322.jpg,1
14498,1067426.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1067426.jpg,1
14499,1068592.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1068592.jpg,1
14500,1071242.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1071242.jpg,1
14501,1075859.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1075859.jpg,1
14502,1076489.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1076489.jpg,1
14503,1085387.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1085387.jpg,1
14504,108559.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/108559.jpg,1
14505,1095245.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1095245.jpg,1
14506,1110023.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1110023.jpg,1
14507,1116408.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1116408.jpg,1
14508,11207.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/11207.jpg,1
14509,1125163.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1125163.jpg,1
14510,1131377.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1131377.jpg,1
14511,1133357.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1133357.jpg,1
14512,1134602.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1134602.jpg,1
14513,1140085.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1140085.jpg,1
14514,1147753.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1147753.jpg,1
14515,1147844.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1147844.jpg,1
14516,1149623.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1149623.jpg,1
14517,115224.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/115224.jpg,1
14518,116147.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/116147.jpg,1
14519,1165360.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1165360.jpg,1
14520,1165404.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1165404.jpg,1
14521,1166612.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1166612.jpg,1
14522,1170533.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1170533.jpg,1
14523,1173563.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1173563.jpg,1
14524,1176086.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1176086.jpg,1
14525,1179201.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1179201.jpg,1
14526,118163.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/118163.jpg,1
14527,118944.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/118944.jpg,1
14528,1190829.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1190829.jpg,1
14529,1199426.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1199426.jpg,1
14530,1199781.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1199781.jpg,1
14531,1202337.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1202337.jpg,1
14532,1206473.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1206473.jpg,1
14533,1208906.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1208906.jpg,1
14534,1211378.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1211378.jpg,1
14535,1213873.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1213873.jpg,1
14536,1215399.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1215399.jpg,1
14537,1218811.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1218811.jpg,1
14538,1225331.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1225331.jpg,1
14539,1234505.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1234505.jpg,1
14540,1236329.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1236329.jpg,1
14541,1237705.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1237705.jpg,1
14542,1238337.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1238337.jpg,1
14543,1240973.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1240973.jpg,1
14544,1243503.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1243503.jpg,1
14545,1248926.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1248926.jpg,1
14546,124904.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/124904.jpg,1
14547,1251235.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1251235.jpg,1
14548,1251752.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1251752.jpg,1
14549,1254768.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1254768.jpg,1
14550,1270258.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1270258.jpg,1
14551,127152.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/127152.jpg,1
14552,1274390.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1274390.jpg,1
14553,1278457.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1278457.jpg,1
14554,1283845.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1283845.jpg,1
14555,1285185.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1285185.jpg,1
14556,1285249.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1285249.jpg,1
14557,128873.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/128873.jpg,1
14558,1291001.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1291001.jpg,1
14559,129543.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/129543.jpg,1
14560,1299746.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1299746.jpg,1
14561,1303435.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1303435.jpg,1
14562,1308976.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1308976.jpg,1
14563,1318090.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1318090.jpg,1
14564,1330735.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1330735.jpg,1
14565,1331774.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1331774.jpg,1
14566,1333857.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1333857.jpg,1
14567,1336513.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1336513.jpg,1
14568,1342294.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1342294.jpg,1
14569,1344942.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1344942.jpg,1
14570,1345866.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1345866.jpg,1
14571,1346888.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1346888.jpg,1
14572,1349027.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1349027.jpg,1
14573,1349731.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1349731.jpg,1
14574,1351520.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1351520.jpg,1
14575,1352016.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1352016.jpg,1
14576,1357352.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1357352.jpg,1
14577,1361171.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1361171.jpg,1
14578,1371322.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1371322.jpg,1
14579,1372178.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1372178.jpg,1
14580,1372737.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1372737.jpg,1
14581,137997.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/137997.jpg,1
14582,138001.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/138001.jpg,1
14583,1382930.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1382930.jpg,1
14584,1387405.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1387405.jpg,1
14585,1394011.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1394011.jpg,1
14586,1400766.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1400766.jpg,1
14587,1402222.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1402222.jpg,1
14588,1404233.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1404233.jpg,1
14589,1409451.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1409451.jpg,1
14590,1413701.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1413701.jpg,1
14591,1414524.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1414524.jpg,1
14592,1415667.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1415667.jpg,1
14593,1415908.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1415908.jpg,1
14594,1417268.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1417268.jpg,1
14595,1417756.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1417756.jpg,1
14596,1418433.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1418433.jpg,1
14597,1422268.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1422268.jpg,1
14598,1428217.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1428217.jpg,1
14599,142849.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/142849.jpg,1
14600,1437757.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1437757.jpg,1
14601,144078.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/144078.jpg,1
14602,1441189.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1441189.jpg,1
14603,1442176.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1442176.jpg,1
14604,1442449.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1442449.jpg,1
14605,1445935.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1445935.jpg,1
14606,1451183.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1451183.jpg,1
14607,1454871.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1454871.jpg,1
14608,1455313.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1455313.jpg,1
14609,145571.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/145571.jpg,1
14610,1458452.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1458452.jpg,1
14611,1459303.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1459303.jpg,1
14612,1467698.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1467698.jpg,1
14613,1473774.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1473774.jpg,1
14614,1473873.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1473873.jpg,1
14615,1476754.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1476754.jpg,1
14616,1477067.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1477067.jpg,1
14617,1477473.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1477473.jpg,1
14618,1477747.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1477747.jpg,1
14619,1480314.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1480314.jpg,1
14620,1482382.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1482382.jpg,1
14621,148528.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/148528.jpg,1
14622,1485751.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1485751.jpg,1
14623,1485898.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1485898.jpg,1
14624,1486922.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1486922.jpg,1
14625,1488408.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1488408.jpg,1
14626,1498416.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1498416.jpg,1
14627,1499694.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1499694.jpg,1
14628,1509775.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1509775.jpg,1
14629,1512277.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1512277.jpg,1
14630,1513968.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1513968.jpg,1
14631,1515472.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1515472.jpg,1
14632,1520248.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1520248.jpg,1
14633,1523057.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1523057.jpg,1
14634,1531038.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1531038.jpg,1
14635,1536664.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1536664.jpg,1
14636,1539495.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1539495.jpg,1
14637,1545889.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1545889.jpg,1
14638,1546011.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1546011.jpg,1
14639,1558797.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1558797.jpg,1
14640,1560488.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1560488.jpg,1
14641,1560953.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1560953.jpg,1
14642,1561845.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1561845.jpg,1
14643,1561903.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1561903.jpg,1
14644,1565684.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1565684.jpg,1
14645,1569521.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1569521.jpg,1
14646,1574275.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1574275.jpg,1
14647,1583885.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1583885.jpg,1
14648,1584640.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1584640.jpg,1
14649,158711.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/158711.jpg,1
14650,1588422.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1588422.jpg,1
14651,1591707.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1591707.jpg,1
14652,1608420.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1608420.jpg,1
14653,161004.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/161004.jpg,1
14654,16107.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/16107.jpg,1
14655,1615877.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1615877.jpg,1
14656,1616613.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1616613.jpg,1
14657,161767.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/161767.jpg,1
14658,1621613.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1621613.jpg,1
14659,1623603.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1623603.jpg,1
14660,1626819.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1626819.jpg,1
14661,1637054.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1637054.jpg,1
14662,1638863.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1638863.jpg,1
14663,1643369.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1643369.jpg,1
14664,1646416.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1646416.jpg,1
14665,1651201.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1651201.jpg,1
14666,1653470.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1653470.jpg,1
14667,1656470.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1656470.jpg,1
14668,1667708.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1667708.jpg,1
14669,1670453.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1670453.jpg,1
14670,1676206.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1676206.jpg,1
14671,1677650.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1677650.jpg,1
14672,1683965.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1683965.jpg,1
14673,1685950.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1685950.jpg,1
14674,1686313.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1686313.jpg,1
14675,1686854.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1686854.jpg,1
14676,1695335.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1695335.jpg,1
14677,1695658.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1695658.jpg,1
14678,1696809.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1696809.jpg,1
14679,1696840.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1696840.jpg,1
14680,170086.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/170086.jpg,1
14681,1700927.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1700927.jpg,1
14682,1707089.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1707089.jpg,1
14683,1710426.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1710426.jpg,1
14684,171055.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/171055.jpg,1
14685,171599.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/171599.jpg,1
14686,1726587.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1726587.jpg,1
14687,1731037.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1731037.jpg,1
14688,1731668.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1731668.jpg,1
14689,1738054.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1738054.jpg,1
14690,1743076.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1743076.jpg,1
14691,1747438.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1747438.jpg,1
14692,1750242.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1750242.jpg,1
14693,1750654.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1750654.jpg,1
14694,1751188.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1751188.jpg,1
14695,1753210.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1753210.jpg,1
14696,1757433.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1757433.jpg,1
14697,1757545.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1757545.jpg,1
14698,1763079.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1763079.jpg,1
14699,1770382.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1770382.jpg,1
14700,177212.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/177212.jpg,1
14701,1775065.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1775065.jpg,1
14702,1775677.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1775677.jpg,1
14703,1776072.jpg,/Users/mushr/Programming/AI_Projects/Digital_Health/food_dataset_hs/chicken_curry/1776072.jpg,1
